customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Segment,EstimatedCLV,AvgChargesPerMonth,TenureCategory,TotalServices,HasFamily,HighValueCustomer,ContractRisk,PaymentRisk,CustomerSegment,RiskScore,RiskLevel
7740-KKCXF,Male,0,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,Low (≤$35),1532.55,29.98921568627451,Long-term (>3 years),2,1,0,3,1,Economy Long-term,12,Medium Risk
5360-XGYAZ,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,High ($65-95),4726.8,64.78472222222223,Long-term (>3 years),7,1,0,1,1,Economy Long-term,5,Low Risk
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,Very High (>$95),1728.8999999999999,96.70555555555556,Medium (1-3 years),5,0,1,3,3,Medium-term,17,Medium Risk
7912-SYRQT,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes,High ($65-95),525.6999999999999,78.99285714285715,New (≤1 year),2,0,0,3,1,Economy New,16,Medium Risk
3557-HTYWR,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,No,High ($65-95),3480.35,74.38936170212766,Long-term (>3 years),6,0,0,1,2,Economy Long-term,8,Low Risk
4816-JBHOV,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,Yes,Medium ($35-65),89.4,46.85,New (≤1 year),2,0,0,3,3,Economy New,24,High Risk
8920-NAVAY,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,Very High (>$95),6866.5,113.76370967741936,Long-term (>3 years),7,0,1,2,1,Premium Long-term,11,Low Risk
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,No,Low (≤$35),315.2,18.846875,Medium (1-3 years),1,1,0,1,2,Medium-term,11,Low Risk
5600-PDUJF,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,Medium ($35-65),297.0,52.11666666666667,New (≤1 year),3,0,0,3,1,Economy New,18,High Risk
8292-TYSPY,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,Yes,Medium ($35-65),1045.0,55.078947368421055,Medium (1-3 years),4,0,0,3,1,Medium-term,13,Medium Risk
0567-XRHCU,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,Medium ($35-65),3032.55,42.9,Long-term (>3 years),4,1,0,1,1,Economy Long-term,5,Low Risk
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,High ($65-95),817.8499999999999,75.83636363636364,New (≤1 year),2,1,0,3,3,Economy New,19,High Risk
2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,Very High (>$95),7113.6,108.646875,Long-term (>3 years),7,1,1,3,3,Premium Long-term,15,Medium Risk
2359-QWQUL,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,Very High (>$95),4083.3,106.02179487179488,Long-term (>3 years),7,1,1,2,1,Premium Long-term,8,Low Risk
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,Yes,Medium ($35-65),835.5,59.986666666666665,Medium (1-3 years),3,0,0,3,2,Medium-term,16,Medium Risk
7407-SUJIZ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,No,Low (≤$35),515.0,21.66,Medium (1-3 years),1,0,0,3,2,Medium-term,17,Medium Risk
9150-KPBJQ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,No,Low (≤$35),117.89999999999999,19.474999999999998,New (≤1 year),1,0,0,1,1,Economy New,14,Medium Risk
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,Very High (>$95),7642.8,120.33560606060605,Long-term (>3 years),8,1,1,2,1,Premium Long-term,8,Low Risk
3654-ARMGP,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,High ($65-95),5407.650000000001,87.23360655737704,Long-term (>3 years),7,0,0,1,1,Economy Long-term,6,Low Risk
9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,High ($65-95),4063.5,96.66976744186047,Long-term (>3 years),5,1,1,3,3,Premium Long-term,17,Medium Risk
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,No,Low (≤$35),241.20000000000002,18.633333333333333,New (≤1 year),1,0,0,3,2,Economy New,20,High Risk
1261-FWTTE,Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No,Low (≤$35),796.9499999999999,33.410869565217396,Medium (1-3 years),2,0,0,3,1,Medium-term,16,Medium Risk
3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,No,Medium ($35-65),3713.2999999999997,53.02887323943662,Long-term (>3 years),5,1,0,3,1,Economy Long-term,13,Medium Risk
0708-SJDIS,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No,Medium ($35-65),2210.0,63.455882352941174,Medium (1-3 years),4,0,0,3,2,Medium-term,14,Medium Risk
4140-WJAWW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,Yes,Low (≤$35),99.25,21.61,New (≤1 year),1,0,0,3,1,Economy New,20,High Risk
2073-QBVBI,Female,0,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,No,Medium ($35-65),1453.45,33.94268292682927,Long-term (>3 years),3,1,0,2,2,Economy Long-term,11,Low Risk
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,No,Low (≤$35),1418.3999999999999,19.163888888888888,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
3320-VEOYC,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,No,Very High (>$95),1338.3999999999999,90.95,Medium (1-3 years),4,0,1,3,3,Medium-term,19,High Risk
5231-FIQPA,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,No,Low (≤$35),813.85,19.76707317073171,Long-term (>3 years),1,0,0,1,2,Economy Long-term,11,Low Risk
6617-WLBQC,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,High ($65-95),1882.55,78.73260869565217,Medium (1-3 years),3,1,0,2,1,Medium-term,10,Low Risk
2599-CIPQE,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,No,Very High (>$95),7760.3,109.61760563380282,Long-term (>3 years),8,1,1,1,1,Premium Long-term,5,Low Risk
6653-CBBOM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,High ($65-95),70.3,70.3,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
8774-GSBUN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,No,Low (≤$35),1828.8,24.959722222222222,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
7326-RIGQZ,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,No,High ($65-95),418.79999999999995,62.975,New (≤1 year),2,1,0,3,3,Economy New,21,High Risk
1401-FTHFQ,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,No,Low (≤$35),460.0,19.360869565217392,Medium (1-3 years),1,1,0,2,1,Medium-term,12,Medium Risk
3247-ZVOUO,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,851.75,Yes,High ($65-95),855.5,85.175,New (≤1 year),3,1,0,3,3,Economy New,21,High Risk
0254-FNMCI,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,No,Very High (>$95),7912.8,105.89166666666667,Long-term (>3 years),8,0,1,1,3,Premium Long-term,10,Low Risk
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,No,Medium ($35-65),352.09999999999997,50.728571428571435,New (≤1 year),3,1,0,3,1,Economy New,15,Medium Risk
6101-IMRMM,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,Yes,High ($65-95),567.0,95.90833333333335,New (≤1 year),5,1,1,3,2,Premium New,18,High Risk
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,No,Very High (>$95),913.5,100.76111111111112,New (≤1 year),6,1,1,3,3,Premium New,18,High Risk
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,No,High ($65-95),1069.8000000000002,88.12916666666666,New (≤1 year),4,0,0,3,3,Economy New,19,High Risk
7298-IZWLY,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,Low (≤$35),19.4,19.4,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
9758-MFWGD,Female,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,Low (≤$35),1435.1999999999998,28.932291666666668,Long-term (>3 years),2,1,0,2,1,Economy Long-term,11,Low Risk
3955-JBZZM,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,No,High ($65-95),1576.0,82.065,Medium (1-3 years),3,0,0,3,3,Medium-term,18,High Risk
1268-ASBGA,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,Yes,High ($65-95),1365.6,85.946875,Medium (1-3 years),3,1,0,3,1,Medium-term,15,Medium Risk
8943-URTMR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,Yes,High ($65-95),159.3,76.35,New (≤1 year),3,0,0,3,2,Economy New,20,High Risk
4815-TUMEQ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,No,Low (≤$35),193.0,18.52,New (≤1 year),1,0,0,2,2,Economy New,17,Medium Risk
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,High ($65-95),159.2,97.525,New (≤1 year),3,0,0,3,3,Economy New,24,High Risk
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,No,Very High (>$95),1936.0,91.33500000000001,Medium (1-3 years),5,1,1,3,2,Medium-term,14,Medium Risk
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,No,Low (≤$35),413.0,20.875,Medium (1-3 years),1,1,0,2,2,Medium-term,14,Medium Risk
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,No,Low (≤$35),376.2,18.13157894736842,Medium (1-3 years),1,1,0,2,2,Medium-term,14,Medium Risk
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,Yes,High ($65-95),1721.3999999999999,87.36842105263158,Medium (1-3 years),4,0,1,3,3,Medium-term,19,High Risk
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,Very High (>$95),2301.2,99.1159090909091,Medium (1-3 years),7,1,1,3,3,Medium-term,16,Medium Risk
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,High ($65-95),2801.75,81.02571428571429,Medium (1-3 years),3,0,0,3,1,Medium-term,13,Medium Risk
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,Medium ($35-65),45.15,45.15,New (≤1 year),2,0,0,3,2,Economy New,20,High Risk
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,High ($65-95),2852.8500000000004,70.02179487179487,Long-term (>3 years),2,0,0,3,1,Economy Long-term,13,Medium Risk
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,Very High (>$95),5351.4,100.68703703703704,Long-term (>3 years),6,1,1,2,3,Premium Long-term,14,Medium Risk
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,Low (≤$35),20.2,20.2,New (≤1 year),1,0,0,3,1,Economy New,20,High Risk
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,Very High (>$95),6999.3,105.7780303030303,Long-term (>3 years),6,1,1,1,1,Premium Long-term,5,Low Risk
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No,Very High (>$95),5899.599999999999,103.47232142857142,Long-term (>3 years),6,0,1,3,2,Premium Long-term,14,Medium Risk
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,Medium ($35-65),821.6999999999999,41.51111111111111,Medium (1-3 years),2,1,0,3,1,Medium-term,13,Medium Risk
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,High ($65-95),1279.2,79.246875,Medium (1-3 years),3,1,0,3,1,Medium-term,13,Medium Risk
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,Medium ($35-65),3702.6000000000004,54.04338235294117,Long-term (>3 years),4,0,0,2,1,Economy Long-term,9,Low Risk
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No,Low (≤$35),1330.3000000000002,24.067924528301884,Long-term (>3 years),1,1,0,1,1,Economy Long-term,10,Low Risk
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,High ($65-95),6098.400000000001,81.85972222222222,Long-term (>3 years),7,1,0,1,1,Economy Long-term,5,Low Risk
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,High ($65-95),682.65,80.51666666666667,New (≤1 year),2,0,0,3,3,Economy New,20,High Risk
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,Medium ($35-65),1464.0,51.225,Medium (1-3 years),3,0,0,3,2,Medium-term,15,Medium Risk
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,Very High (>$95),3569.4,100.43333333333334,Medium (1-3 years),5,0,1,3,3,Medium-term,16,Medium Risk
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,Medium ($35-65),633.6,33.73888888888889,Medium (1-3 years),3,0,0,3,3,Medium-term,18,High Risk
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,High ($65-95),4193.75,75.53727272727274,Long-term (>3 years),6,1,0,2,3,Economy Long-term,14,Medium Risk
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,Yes,Medium ($35-65),2180.1,56.008974358974356,Long-term (>3 years),5,1,0,3,3,Economy Long-term,15,Medium Risk
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes,High ($65-95),1729.35,88.23095238095237,Medium (1-3 years),3,0,0,3,3,Medium-term,18,High Risk
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Yes,Medium ($35-65),80.8,38.575,New (≤1 year),4,0,0,3,1,Economy New,17,Medium Risk
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No,Low (≤$35),821.6999999999999,25.690909090909088,Medium (1-3 years),1,0,0,2,1,Medium-term,14,Medium Risk
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,Medium ($35-65),2389.2,54.32840909090908,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,High ($65-95),1989.0,64.11666666666666,Medium (1-3 years),5,1,0,3,1,Medium-term,11,Low Risk
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,Low (≤$35),1483.8999999999999,21.03098591549296,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,Yes,High ($65-95),301.4,84.525,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,Yes,High ($65-95),2980.25,86.58857142857143,Medium (1-3 years),4,1,0,2,3,Medium-term,12,Medium Risk
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,High ($65-95),75.35,75.35,New (≤1 year),3,1,0,3,1,Economy New,17,Medium Risk
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,Very High (>$95),2402.35,94.99347826086957,Medium (1-3 years),6,1,1,3,3,Medium-term,18,High Risk
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,Medium ($35-65),1087.9,46.88181818181818,Medium (1-3 years),4,1,0,2,1,Medium-term,9,Low Risk
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No,Low (≤$35),953.05,18.802040816326528,Long-term (>3 years),1,1,0,2,1,Economy Long-term,11,Low Risk
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,High ($65-95),3870.3,92.27142857142857,Long-term (>3 years),5,1,1,3,3,Premium Long-term,15,Medium Risk
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,Yes,High ($65-95),3095.4,94.68181818181819,Medium (1-3 years),5,1,1,2,3,Medium-term,12,Medium Risk
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,Low (≤$35),138.95000000000002,20.592857142857145,New (≤1 year),1,1,0,1,2,Economy New,13,Medium Risk
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,No,Very High (>$95),6716.75,99.83582089552239,Long-term (>3 years),6,1,1,2,1,Premium Long-term,8,Low Risk
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,No,Very High (>$95),1435.5,96.74,Medium (1-3 years),5,0,1,3,3,Medium-term,17,Medium Risk
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,High ($65-95),6241.05,95.04776119402985,Long-term (>3 years),5,1,1,1,3,Premium Long-term,9,Low Risk
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,No,High ($65-95),3694.1000000000004,70.36981132075472,Long-term (>3 years),6,1,0,1,2,Economy Long-term,7,Low Risk
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No,Low (≤$35),415.8,16.67142857142857,Medium (1-3 years),1,1,0,2,2,Medium-term,14,Medium Risk
